atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,note,unit_O,unit_P,unit_R,unit_SL,unit_TD
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03B,"BELLADONNA AND DERIVATIVES, PLAIN",A03BA,"Belladonna alkaloids, tertiary amines","The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03BA04,belladonna total alkaloids,1,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03B,"BELLADONNA AND DERIVATIVES, PLAIN",A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03BB01,butylscopolamine,60,60,60,NA,NA,NA,mg,mg,mg,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03B,"BELLADONNA AND DERIVATIVES, PLAIN",A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03BB02,methylatropine,3,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03B,"BELLADONNA AND DERIVATIVES, PLAIN",A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03BB03,methylscopolamine,12,12,NA,NA,NA,NA,mg,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03B,"BELLADONNA AND DERIVATIVES, PLAIN",A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03BB04,fentonium,60,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03B,"BELLADONNA AND DERIVATIVES, PLAIN",A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03BB05,cimetropium bromide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03B,"BELLADONNA AND DERIVATIVES, PLAIN",A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03BB06,homatropine methylbromide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA01,isopropamide and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA02,clidinium and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA03,oxyphencyclimine and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA04,otilonium bromide and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA05,glycopyrronium bromide and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA06,bevonium and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA07,ambutonium and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA08,diphemanil and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA09,pipenzolate and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA30,emepronium and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CA,Synthetic anticholinergic agents in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CA34,propantheline and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CB,Belladonna and derivatives in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CB01,methylscopolamine and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CB,Belladonna and derivatives in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CB02,belladonna total alkaloids and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CB,Belladonna and derivatives in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CB03,atropine and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CB,Belladonna and derivatives in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CB04,homatropine methylbromide and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CB,Belladonna and derivatives in combination with psycholeptics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03CB31,hyoscyamine and psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03C,ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS,A03CC,Other antispasmodics in combination with psycholeptics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03D,ANTISPASMODICS IN COMBINATION WITH ANALGESICS,A03DA,Synthetic anticholinergic agents in combination with analgesics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03DA01,tropenzilone and analgesics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03D,ANTISPASMODICS IN COMBINATION WITH ANALGESICS,A03DA,Synthetic anticholinergic agents in combination with analgesics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03DA02,pitofenone and analgesics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03D,ANTISPASMODICS IN COMBINATION WITH ANALGESICS,A03DA,Synthetic anticholinergic agents in combination with analgesics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03DA03,bevonium and analgesics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03D,ANTISPASMODICS IN COMBINATION WITH ANALGESICS,A03DA,Synthetic anticholinergic agents in combination with analgesics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03DA04,ciclonium and analgesics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03D,ANTISPASMODICS IN COMBINATION WITH ANALGESICS,A03DA,Synthetic anticholinergic agents in combination with analgesics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03DA05,camylofin and analgesics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03D,ANTISPASMODICS IN COMBINATION WITH ANALGESICS,A03DA,Synthetic anticholinergic agents in combination with analgesics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03DA06,trospium and analgesics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03D,ANTISPASMODICS IN COMBINATION WITH ANALGESICS,A03DA,Synthetic anticholinergic agents in combination with analgesics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03DA07,tiemonium iodide and analgesics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03D,ANTISPASMODICS IN COMBINATION WITH ANALGESICS,A03DB,Belladonna and derivatives in combination with analgesics,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03DB04,butylscopolamine and analgesics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03D,ANTISPASMODICS IN COMBINATION WITH ANALGESICS,A03DC,Other antispasmodics in combination with analgesics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03E,ANTISPASMODICS AND ANTICHOLINERGICS IN COMBINATION WITH OTHER DRUGS,A03EA,"Antispasmodics, psycholeptics and analgesics in combination",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03E,ANTISPASMODICS AND ANTICHOLINERGICS IN COMBINATION WITH OTHER DRUGS,A03ED,Antispasmodics in combination with other drugs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA01,metoclopramide,30,30,30,NA,NA,NA,mg,mg,mg,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA02,cisapride,30,NA,30,NA,NA,NA,mg,NA,mg,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA03,domperidone,30,30,0.12,NA,NA,NA,mg,mg,g,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA04,bromopride,20,20,NA,NA,NA,NA,mg,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA05,alizapride,0.15,0.15,NA,NA,NA,NA,g,g,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA06,clebopride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA07,itopride,0.15,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA08,cinitapride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA09,mosapride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A03,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,A03F,PROPULSIVES,A03FA,Propulsives,"The DDD for the substances is usually equal for different routes of administration (oral, parenteral or rectal) of the same compound and is based on the oral dose.",A03FA10,acotiamide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
