atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_implant,DDD_intravesical,DDD_N,DDD_O,DDD_P,unit_implant,unit_intravesical,unit_N,unit_O,unit_P
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EC,B-Raf serine-threonine kinase (BRAF) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents. The DDD for encorafenib is based on the treatment of melanoma.",L01EC01,vemurafenib,NA,NA,NA,NA,1.92,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EC,B-Raf serine-threonine kinase (BRAF) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents. The DDD for encorafenib is based on the treatment of melanoma.",L01EC02,dabrafenib,NA,NA,NA,NA,0.3,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EC,B-Raf serine-threonine kinase (BRAF) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents. The DDD for encorafenib is based on the treatment of melanoma.",L01EC03,encorafenib,NA,NA,NA,NA,0.45,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01ED01,crizotinib,NA,NA,NA,NA,0.5,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01ED02,ceritinib,NA,NA,NA,NA,0.45,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01ED03,alectinib,NA,NA,NA,NA,1.2,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01ED04,brigatinib,NA,NA,NA,NA,0.18,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01ED05,lorlatinib,NA,NA,NA,NA,0.1,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EE,Mitogen-activated protein kinase (MEK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01EE01,trametinib,NA,NA,NA,NA,2,NA,NA,NA,NA,mg,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EE,Mitogen-activated protein kinase (MEK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01EE02,cobimetinib,NA,NA,NA,NA,45,NA,NA,NA,NA,mg,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EE,Mitogen-activated protein kinase (MEK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01EE03,binimetinib,NA,NA,NA,NA,90,NA,NA,NA,NA,mg,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EE,Mitogen-activated protein kinase (MEK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01EE04,selumetinib,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EF,Cyclin-dependent kinase (CDK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01EF01,palbociclib,NA,NA,NA,NA,94,NA,NA,NA,NA,mg,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EF,Cyclin-dependent kinase (CDK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01EF02,ribociclib,NA,NA,NA,NA,0.45,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EF,Cyclin-dependent kinase (CDK) inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01EF03,abemaciclib,NA,NA,NA,NA,0.3,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EG,Mammalian target of rapamycin (mTOR) kinase inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01EG01,temsirolimus,NA,NA,NA,NA,NA,3.57,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01E,PROTEIN KINASE INHIBITORS,L01EG,Mammalian target of rapamycin (mTOR) kinase inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01EG02,everolimus,NA,NA,NA,NA,10,NA,NA,NA,NA,mg,NA
