atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_inhalepowder,DDD_inhalesolution,DDD_O,DDD_P,DDD_R,unit_inhalepowder,unit_inhalesolution,unit_O,unit_P,unit_R
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BA,"Immunoglobulins, normal human","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BA01,"immunoglobulins, normal human, for extravascular adm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BA,"Immunoglobulins, normal human","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BA02,"immunoglobulins, normal human, for intravascular adm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BB,Specific immunoglobulins,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BB01,anti-D (rh) immunoglobulin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BB,Specific immunoglobulins,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BB02,tetanus immunoglobulin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BB,Specific immunoglobulins,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BB03,varicella/zoster immunoglobulin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BB,Specific immunoglobulins,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BB04,hepatitis B immunoglobulin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BB,Specific immunoglobulins,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BB05,rabies immunoglobulin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BB,Specific immunoglobulins,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BB06,rubella immunoglobulin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BB,Specific immunoglobulins,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BB07,vaccinia immunoglobulin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BB,Specific immunoglobulins,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BB08,staphylococcus immunoglobulin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J06,IMMUNE SERA AND IMMUNOGLOBULINS,J06B,IMMUNOGLOBULINS,J06BB,Specific immunoglobulins,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned, with a few exceptions.",J06BB09,cytomegalovirus immunoglobulin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
