atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_N,DDD_O,DDD_P,DDD_R,DDD_sc_implant,DDD_SL,DDD_TD,DDD_urethral,DDD_V,unit_N,unit_O,unit_P,unit_R,unit_sc_implant,unit_SL,unit_TD,unit_urethral,unit_V
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA07,lutropin alfa,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA08,choriogonadotropin alfa,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA09,corifollitropin alfa,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA10,follitropin delta,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,mcg,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA30,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GB,"Ovulation stimulants, synthetic",The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GB01,cyclofenil,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GB,"Ovulation stimulants, synthetic",The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GB02,clomifene,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GB,"Ovulation stimulants, synthetic",The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GB03,epimestrol,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03H,ANTIANDROGENS,G03HA,"Antiandrogens, plain",The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the treatment of hypersexualism.,G03HA01,cyproterone,NA,NA,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03H,ANTIANDROGENS,G03HB,Antiandrogens and estrogens,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the treatment of hirsutism or prophylaxis of postmenopausal osteoporosis.,G03HB01,cyproterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XA,Antigonadotropins and similar agents,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs of danazol and gestrinone are based on the treatment of endometriosis.,G03XA01,danazol,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XA,Antigonadotropins and similar agents,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs of danazol and gestrinone are based on the treatment of endometriosis.,G03XA02,gestrinone,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XB,Progesterone receptor modulators,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDD for mifepristone (G03XB01) and for the combination package of mifepristone tablet and misoprostol vaginal tablets (G03XB51) is based on the use in termination of pregnancy.The DDD for the combination package is given as amount of mifepristone.,G03XB01,mifepristone,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XB,Progesterone receptor modulators,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDD for mifepristone (G03XB01) and for the combination package of mifepristone tablet and misoprostol vaginal tablets (G03XB51) is based on the use in termination of pregnancy.The DDD for the combination package is given as amount of mifepristone.,G03XB02,ulipristal,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XB,Progesterone receptor modulators,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDD for mifepristone (G03XB01) and for the combination package of mifepristone tablet and misoprostol vaginal tablets (G03XB51) is based on the use in termination of pregnancy.The DDD for the combination package is given as amount of mifepristone.,G03XB51,"mifepristone, combinations",Refers to mifepristone,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XC,Selective estrogen receptor modulators,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval.,G03XC01,raloxifene,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XC,Selective estrogen receptor modulators,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval.,G03XC02,bazedoxifene,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XC,Selective estrogen receptor modulators,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval.,G03XC03,lasofoxifene,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XC,Selective estrogen receptor modulators,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval.,G03XC04,ormeloxifene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XC,Selective estrogen receptor modulators,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval.,G03XC05,ospemifene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03XX,Other sex hormones and modulators of the genital system,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval.,G03XX01,prasterone,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,mg
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BA,Acidifiers,NA,G04BA01,ammonium chloride,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BA,Acidifiers,NA,G04BA03,calcium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BC,Urinary concrement solvents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD01,emepronium,NA,NA,0.5,75,NA,NA,NA,NA,NA,NA,NA,g,mg,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD02,flavoxate,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD03,meladrazine,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD04,oxybutynin,NA,NA,15,NA,NA,NA,NA,3.9,NA,NA,NA,mg,NA,NA,NA,NA,mg,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD05,terodiline,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD06,propiverine,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD07,tolterodine,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD08,solifenacin,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD09,trospium,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD10,darifenacin,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD11,fesoterodine,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD12,mirabegron,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD13,desfesoterodine,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD14,imidafenacin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BD,Drugs for urinary frequency and incontinence,"The DDD for oral administered emeperonium is higher than the DDD for parenteral administered formulations, due to low oral bioavailability.",G04BD15,vibegron,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE01,alprostadil,NA,NA,NA,20,NA,NA,NA,NA,0.25,NA,NA,NA,mcg,NA,NA,NA,NA,mg,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE02,papaverine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE03,sildenafil,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE04,yohimbine,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE06,moxisylyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE07,apomorphine,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE08,tadalafil,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE09,vardenafil,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE10,avanafil,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE11,udenafil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE30,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BE,Drugs used in erectile dysfunction,The DDDs are based on single treatment of erectile dysfunction.,G04BE52,"papaverine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX01,magnesium hydroxide,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX03,acetohydroxamic acid,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX06,phenazopyridine,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX10,succinimide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX11,collagen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX12,phenyl salicylate,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX13,dimethyl sulfoxide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX14,dapoxetine,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX15,pentosan polysulfate sodium,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX16,tiopronin,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G04,UROLOGICALS,G04B,UROLOGICALS,G04BX,Other urologicals,"The DDD of phenazopyridine is based on analgesic treatment of conditions such as cystitis, prostatitis and urethritis.  The DDD for phenylsalicylate is based on the prophylaxis of urinary tract infections.  The other DDDs are based on the prophylaxis of urinary concrements.",G04BX17,sodium salicylate and methenamine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
