atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_chewing_gum,DDD_implant,DDD_inhale,DDD_inhaleaerosol,DDD_inhalepowder,DDD_N,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,unit_chewing_gum,unit_implant,unit_inhale,unit_inhaleaerosol,unit_inhalepowder,unit_N,unit_O,unit_P,unit_R,unit_SL,unit_TD
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CC,Selective serotonin (5HT1) agonists,The DDDs for the selective serotonin (5HT1) agonists are based on the recommended initial dose in acute attacks of migraine.,N02CC06,eletriptan,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CC,Selective serotonin (5HT1) agonists,The DDDs for the selective serotonin (5HT1) agonists are based on the recommended initial dose in acute attacks of migraine.,N02CC07,frovatriptan,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CC,Selective serotonin (5HT1) agonists,The DDDs for the selective serotonin (5HT1) agonists are based on the recommended initial dose in acute attacks of migraine.,N02CC08,lasmiditan,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CC,Selective serotonin (5HT1) agonists,The DDDs for the selective serotonin (5HT1) agonists are based on the recommended initial dose in acute attacks of migraine.,N02CC51,sumatriptan and naproxen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CD,Calcitonin gene-related peptide (CGRP) antagonists,The DDDs for the CGRP antagonists are based on the prophylaxis of migraine.,N02CD01,erenumab,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CD,Calcitonin gene-related peptide (CGRP) antagonists,The DDDs for the CGRP antagonists are based on the prophylaxis of migraine.,N02CD02,galcanezumab,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CD,Calcitonin gene-related peptide (CGRP) antagonists,The DDDs for the CGRP antagonists are based on the prophylaxis of migraine.,N02CD03,fremanezumab,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CD,Calcitonin gene-related peptide (CGRP) antagonists,The DDDs for the CGRP antagonists are based on the prophylaxis of migraine.,N02CD04,ubrogepant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CD,Calcitonin gene-related peptide (CGRP) antagonists,The DDDs for the CGRP antagonists are based on the prophylaxis of migraine.,N02CD05,eptinezumab,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CD,Calcitonin gene-related peptide (CGRP) antagonists,The DDDs for the CGRP antagonists are based on the prophylaxis of migraine.,N02CD06,rimegepant,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CD,Calcitonin gene-related peptide (CGRP) antagonists,The DDDs for the CGRP antagonists are based on the prophylaxis of migraine.,N02CD07,atogepant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CX,Other antimigraine preparations,The DDDs for the substances in this group are based on the prophylaxis of migraine.,N02CX01,pizotifen,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CX,Other antimigraine preparations,The DDDs for the substances in this group are based on the prophylaxis of migraine.,N02CX02,clonidine,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CX,Other antimigraine preparations,The DDDs for the substances in this group are based on the prophylaxis of migraine.,N02CX03,iprazochrome,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CX,Other antimigraine preparations,The DDDs for the substances in this group are based on the prophylaxis of migraine.,N02CX05,dimetotiazine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N02,ANALGESICS,N02C,ANTIMIGRAINE PREPARATIONS,N02CX,Other antimigraine preparations,The DDDs for the substances in this group are based on the prophylaxis of migraine.,N02CX06,oxetorone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AA,Barbiturates and derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AA01,methylphenobarbital,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AA,Barbiturates and derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AA02,phenobarbital,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AA,Barbiturates and derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AA03,primidone,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AA,Barbiturates and derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AA04,barbexaclone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AA,Barbiturates and derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AA30,metharbital,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AB,Hydantoin derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AB01,ethotoin,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AB,Hydantoin derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AB02,phenytoin,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AB,Hydantoin derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AB03,amino(diphenylhydantoin) valeric acid,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AB,Hydantoin derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AB04,mephenytoin,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AB,Hydantoin derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AB05,fosphenytoin,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AB,Hydantoin derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AB52,"phenytoin, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AB,Hydantoin derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AB54,"mephenytoin, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AC,Oxazolidine derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AC01,paramethadione,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AC,Oxazolidine derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AC02,trimethadione,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AC,Oxazolidine derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AC03,ethadione,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AD,Succinimide derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AD01,ethosuximide,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AD,Succinimide derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AD02,phensuximide,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AD,Succinimide derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AD03,mesuximide,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AD,Succinimide derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AD51,"ethosuximide, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AE,Benzodiazepine derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AE01,clonazepam,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,mg,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AF,Carboxamide derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AF01,carbamazepine,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,g,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AF,Carboxamide derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AF02,oxcarbazepine,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AF,Carboxamide derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AF03,rufinamide,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AF,Carboxamide derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AF04,eslicarbazepine,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AG,Fatty acid derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AG01,valproic acid,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,g,g,g,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AG,Fatty acid derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AG02,valpromide,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AG,Fatty acid derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AG03,aminobutyric acid,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AG,Fatty acid derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AG04,vigabatrin,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AG,Fatty acid derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AG05,progabide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AG,Fatty acid derivatives,The DDDs for the antiepileptics are based on combination therapy.,N03AG06,tiagabine,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX03,sultiame,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX07,phenacemide,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX09,lamotrigine,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX10,felbamate,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX11,topiramate,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX13,pheneturide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX14,levetiracetam,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX15,zonisamide,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX17,stiripentol,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX18,lacosamide,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX19,carisbamate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX21,retigabine,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX22,perampanel,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX23,brivaracetam,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N03,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03AX,Other antiepileptics,The DDDs for the antiepileptics are based on combination therapy. The DDDs for stiripentol and fenfluramine are based on the treatment of children with a bodyweight of 20 kg.,N03AX24,cannabidiol,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
